Date,F_avg_growth_rate_users,GE_avg_growth_rate_users,AAPL_avg_growth_rate_users,MSFT_avg_growth_rate_users,AAL_avg_growth_rate_users,DIS_avg_growth_rate_users,SPY_avg_growth_rate_users,"('F_returns', 'F')","('GE_returns', 'GE')","('AAPL_returns', 'AAPL')","('MSFT_returns', 'MSFT')","('AAL_returns', 'AAL')","('DIS_returns', 'DIS')"
2018-07-13,0.00017271610415958705,0.0009519801584307874,-0.0025318587144183002,-0.000630795992883959,0.01081899298916511,-0.0014663802601437848,-0.0012529044200273454,-0.006334854268166601,-0.007147465456969315,0.0015700406904892716,0.011901420652859374,0.02174507008726967,0.016166367068737086
2018-07-16,0.0014751390227989436,-0.00011667844779139624,0.00024339337036471953,0.0010654454113592227,0.004190658989123408,3.511757097718338e-05,0.0007621843138923001,-0.011839667562820178,0.000719760190134533,-0.0021950509564796494,-0.004931907847896655,0.004310358856404184,0.0018181602249081052
2018-07-17,0.0031811450602754476,7.165799029063002e-05,-5.6111298148753264e-05,0.0028589426439804555,-3.185626453428014e-05,-0.0002683418264073367,0.0010060255261263862,0.0009216607985431668,-0.01510786303583056,0.0028286468680307486,0.009912939859953562,0.0026822683849019313,0.0009074664013708489
2018-07-18,0.0009948177989989038,0.0016837005046570486,0.0006289262750618363,0.008237330920268793,-0.009127110544759454,0.0011412559382422138,-0.0007095260507531398,0.0009207466351490723,0.004382685460513125,-0.005484440151647729,-0.007833923588506764,0.026484964408896916,0.0035357946943941343
2018-07-19,0.002427678806775635,0.005802325114550699,0.0032045640676836573,0.016523717881950173,0.0006108637291621921,0.0008811150109957477,0.001467867165989345,-0.004599759910119405,-0.0014546011145306625,0.007773299232388897,-0.006849362313183338,-0.006254957228557179,0.013009338040999019
2018-07-20,0.004389247355326642,0.010016360355092901,0.0005080815686768769,0.010393587583236386,-0.0008675395614105019,0.006618749574216043,0.003002153488191217,-0.010309339336236456,-0.044428235103942226,-0.0022931212936568857,0.017911917393285348,-0.00655639148771936,-0.005796862793182922
2018-07-23,0.0005013969822045272,0.00037307393061669636,0.0001225013233305816,0.0002918252284984657,-0.0004391743522177416,8.263167642574842e-05,0.00018430631709898115,-0.00852267557567099,-0.009908567321370687,0.0008878575426320978,0.01599710143107158,0.0042237750985341105,-0.003498368823638076
2018-07-24,0.005931422097324335,0.004528300638380056,0.0008331982418217088,0.004219688584735648,-0.005279730521382531,0.0006721578951367491,0.002032754411019466,0.009551069714315297,0.010007729583684677,0.007254169009280886,-0.0028710167799678166,-0.015510007125444147,-0.003510793785304833
2018-07-25,0.007129069288349221,0.0021154472106998945,-0.0006079827612186506,0.003938406627074453,-0.0012227710745810194,-0.00030797418236760965,0.0014715075401592337,-0.0047302885567583886,-0.0007622560140363444,0.009430615376505136,0.029444595513932637,0.019759496035394397,0.0043360786961801345
2018-07-26,0.014590385541935591,-0.0008862159706868322,-0.0019457222763211712,0.003479043586048336,-0.010235839927918655,-0.0014142344932236428,0.0008588588323026336,-0.059885828707861966,0.0030510961521694746,-0.0031312182450731196,-0.01091762029466592,0.04791861281265297,0.020957006539875644
2018-07-27,0.01646866685616688,-0.0025171927706936215,-0.0007395929361320164,0.004898888866374795,-0.017624369604239742,-0.0010759891666194399,0.00207629530237341,0.0040445900523338185,-0.006843957861963901,-0.016631767459591162,-0.017697794658949273,-0.008246200889096666,-0.007840756184399278
2018-07-30,0.004986530423722879,-2.8865884153739252e-05,0.002345310042587645,0.001147349740000303,-0.0020896273917422326,0.0013543296817943862,0.0012509945144676404,0.014098404699369294,0.007656878295133174,-0.005602453232004034,-0.021452386011793334,-0.018140504514309486,8.883910629564618e-05
2018-07-31,0.00934569653370998,0.0009410549877977292,0.01016282894283771,0.0048831992780413724,-0.004246873712272281,0.0015393862120745005,0.003044291213377459,-0.002979151026924698,0.03571435795699629,0.0020007418672483013,0.006738257821368165,0.0146266410318594,0.008257130154845083
2018-08-01,0.004232007309983965,0.0019459848441152339,0.01307387915681213,0.008935292911256276,0.0008783338682163411,0.00021130776097644244,0.0025729315784353,-0.013944083818040909,-0.028613500979390638,0.05891032362345383,0.0018853779090224343,-0.03540707905027196,-0.005195454548961864
2018-08-02,0.008173998938499683,0.00016831532532957105,0.0017719929820141367,0.0090007421653866,0.006758923297611963,0.0006402897619941506,0.0035003266393918153,0.0020202523962427055,-0.005286866461148287,0.029230569654537852,0.012137659740987683,-0.005506080138934943,-0.001947417746491209
2018-08-03,0.005758238715037445,0.00014964935183470196,0.008058611208216604,0.007361508218533208,0.00021791787848557398,0.0007763011814718723,0.0022845440150300877,0.012096580342881857,-0.002278023030992893,0.0028929997237407967,0.0043693787612482105,0.01291858295584647,0.011884708178235615
2018-08-06,0.0014363359161528866,7.71904007987878e-05,0.0006689070251240103,0.0022978007278167123,0.0034085566525623445,0.0069060021769553614,0.0011553538271096286,-0.000996040913747942,-0.003044066893121533,0.00519272014388128,0.0008330399046934112,0.002348477932300641,0.016215303267078873
2018-08-07,0.00043799921956511056,-0.0012390566418855053,0.0020680144609088735,0.004930380904886844,0.005463612175571786,0.026776929912444514,0.002593111596532527,0.004985239925159979,0.004580137547640639,-0.00937481915111893,0.006935916251750829,-0.003905296509055578,0.005347550595508732
2018-08-08,-0.003918797450971234,-0.0021213688241269457,0.0016759463005633357,0.002764139551115097,0.0005394486769396689,0.01575833662362558,0.0016316765994637272,-0.002976264608062218,-0.008358571926323721,0.0006759614291955707,0.005602398820477417,0.0031365877119886587,-0.022134581893647587
2018-08-13,0.0019245835930465915,-0.00017583645566288109,0.0006579072979182587,0.0010693728780413192,0.0006244323342414759,0.0006879003964885833,0.002236681577877153,-0.028747719510748837,-0.02505877843519988,0.006456882453236279,-0.007247485509942475,-0.012614023888538606,-0.0049697955901159
2018-08-14,0.005255301879466545,0.00022353237028127637,0.0026648794801895637,0.0031028993442048236,0.0,0.0012992318044013906,0.0050855481165887895,0.004228510840169397,-0.00803210221650208,0.004213434154885398,0.012475280500783947,0.008154309999442111,0.005618980570794685
2018-08-15,0.005066666022018662,3.615156708836054e-05,0.0034406521856915617,0.0030868488215423096,-0.0013534431756476728,0.000462436476890149,0.003253219577182387,-0.005262920880485411,-0.01052641576334723,0.0023361070906717796,-0.013560370338867145,0.009436519020493472,0.0008868014733960372
2018-08-16,0.0033395477713542565,0.001527074627830416,0.004105248823751184,0.005263217910554285,-0.0040901787018552405,-0.0002258518016168276,0.0039133365301748935,0.006349067343900616,0.0065466238984039915,0.014649845170689346,-0.00018579822983155747,0.019230873052358932,-0.0032785124027029378
2018-08-17,0.003037567389034379,0.003152308913147772,0.005565831075006855,-0.000793158650344683,-0.005394481657132522,0.00031564503920500364,-0.00039248040938211215,0.0042062039960264475,0.0,0.019969923271245582,-0.0005572695075211076,-0.009696104913672343,0.0
2018-08-20,0.002380498044079804,0.0004328183122483953,0.0021089020820859172,0.00033970805501382095,-0.0029574649364269012,0.0001261970938788437,0.0009113122896970971,0.017801123095634974,0.0,-0.00974349845096878,-0.0065995586662448424,0.05821651006228179,-0.00435640913872859
2018-08-21,0.008161777109373602,0.0010685006445876333,0.003988524500047275,0.0015366132473186855,-0.002736169198787164,0.0003544206397756433,0.0029182133197260818,0.014403144608527096,0.02682945353867061,-0.0019495149030274161,-0.008328177217196475,0.008502100714546268,0.003571705215035248
2018-08-22,0.008276661147843312,0.001681051445018511,0.0004842526212918141,0.0044739430981901585,0.008132157864381595,9.89305606391433e-06,0.002244642785884432,-0.017241525246811218,-0.0126682735088266,4.654873720255637e-05,0.010190833090788498,-0.028266870173738856,-0.004003885450787115
2018-08-23,0.0025976897286301703,0.0004061768219474349,0.0008707165354309154,0.0013951188499983225,0.012210171874106113,0.000884183138442074,0.001907820737845345,-0.006191744090307427,0.005613520319925458,0.0020460253388736582,0.004669989909748873,-0.00918586840442337,0.0005361303005844142
2018-08-24,0.0008911529911219684,-0.002164853689964663,0.0020428863416859233,-0.0012280024650634935,0.005380120736476535,-0.00192618712555781,0.0015123115405930587,0.005191946005684178,-0.003189980884792276,0.0031091856291385334,0.007809636532423392,-0.0002575703458349565,-0.0006251027731831726
2018-08-27,0.0008757941984656181,-0.000896082737125381,0.0005525592053432504,-0.0002127888717500248,-0.0018746394924052945,0.0004398289251323906,0.0014739746694723,0.03202501658049073,0.021600130650942795,0.008234839683408435,0.01107020206815812,0.018031965976334385,0.0035736197770754874
2018-08-28,0.001932514932540652,-1.254386603577462e-05,0.003298619364869415,0.0008912973414840764,-0.0037964523637530334,0.0007572877334249828,0.004047051516487876,0.002002051755544132,-0.0007830827546689845,0.008075648343156772,0.006021688593638386,0.029605247951340674,0.002225505873022282
2018-08-29,0.002717144226914492,0.001977865252646094,0.007623148737974761,0.00557591832826021,0.0011924232780360366,0.00023573858879832876,0.004024158110258025,-0.003996173168671735,0.016457429948939506,0.014929389746603183,0.01596238972886388,-0.004669463504627269,-0.0011546111992899455
2018-08-30,0.0005064578528404251,0.0018041345134824915,0.010095012027434125,0.005381293904269224,0.0020601134671871524,-0.0018149449021327424,0.003560119903179837,-0.027081427599074503,-0.015419960574128422,0.009193514154967053,-0.000624800147484228,-0.0024691116304121907,-0.004713181905699804
2018-08-31,0.003407204591139301,0.0009269303419454644,0.014685290751342173,0.00475039262281185,-0.0015740316894339301,-0.0008397143359999415,0.004479318054937842,-0.022680332317201457,0.013312406829372847,0.011554066415073283,0.0033942279062664227,0.001980197829277497,0.0008934491593051153
2018-09-04,0.0022163474226235547,0.0024629246477894107,0.0036593298026643684,0.0017203934277103539,0.0011670207971155033,0.0005263497643839266,0.0016411094678394633,-0.0010546568359274255,-0.020865593393859627,0.003206998364529312,-0.005519267308916387,0.00716401892954166,-0.01044458573334639
2018-09-05,0.00468264204911506,0.001891400509872465,0.006278697601638461,0.003944547046811353,0.0022991647439967178,-0.0008083407364025685,0.0030404683422162737,0.0021117627964937213,-0.008681766563436222,-0.006524711240041059,-0.02882467469392269,-0.02698083527504591,-0.008840649915394239
2018-09-06,0.003628184026085446,-0.0015048114828859482,0.0010683378139704214,0.006264147402079034,0.0020051492232051604,-0.0017210539158012406,0.0004245043951538463,-0.00632238136749852,-0.003980944505013628,-0.016617382296561622,0.002304293550217551,-0.02999725052966007,0.0035495601113488817
2018-09-07,0.002868142219955905,0.0007778868388561566,0.004127337700403855,0.0030650602489687984,0.005323719524864101,0.00028849960115984175,0.0021050664485910975,-0.016967252696565294,-0.008792869895515643,-0.008068626202902829,-0.004874110023152967,-0.0012994645567607765,0.006439404311031405
2018-09-10,0.0010402456347913258,-0.00010154894551139826,0.0020868169869217024,0.00088014981273421,-0.0002461255081301905,0.00013794440467673752,0.0010544453874443693,0.011866306252624748,0.00887087030395839,-0.013420430312959586,0.01081232172162161,0.026021488888291033,-0.002613348781134728
2018-09-11,0.0037029034300473107,0.0008335422140781645,0.00965308184573943,0.0020868769703226153,-0.0019615473193509425,2.485141957531134e-05,0.003068479601274321,-0.007462723951440209,-0.01438850786600443,0.025282900324954616,0.017004819476737376,0.01902096065581338,-0.009757974789661339
2018-09-12,0.0029392784424377982,0.0016047032432493502,0.023516438059781875,-0.0007596653905255213,-0.0023712144118911427,-0.0007094903970289446,0.0030943100232914134,0.00322249773179184,0.022708697686173673,-0.012418936532564206,0.004225409375502087,-0.022897107114691506,-0.0012773644907062565
2018-09-13,0.0018766426700294048,0.0018845362590942383,0.006877948998167627,-0.0010220318878605417,-0.00029129768959323954,-0.0006932890228084077,0.001184809460491154,0.0032118462416652616,0.007930254973949058,0.024155020862629106,0.010742113880015003,0.0056037920322769,0.011054329006959573
2018-09-14,0.002916217382955777,0.0025030034778885657,-0.0006912555062588144,-0.00039762476282578785,-0.0017510704840558722,-0.00024628727012110385,0.0012378097123120213,0.008538100953657812,0.007148822481434891,-0.011351152433046297,0.004074077951171207,0.0065854895732126995,-0.012740619945565856
2018-09-17,0.0022418581891590073,0.0014738904708948564,0.0010405286726025142,0.00019026894319829069,0.0006635328728574752,-8.822944626707407e-05,0.0011614235780108562,0.010581976812360061,0.001577011645139459,-0.026626080396647267,-0.010849737681742688,0.01459503887618574,0.0009153465893698698
2018-09-18,0.003951847452857038,0.0027746881049990346,0.003824990042571752,-9.4000639315861e-05,-0.00012782513521492067,-0.00039396059648355575,0.0019583229518942424,0.0031413660242201047,-0.0031496411421785275,0.0016525059060605862,0.009541740843446611,0.011656708755811485,0.0015544112026575352
2018-09-19,0.0003388942007744866,-0.000544867708893948,0.0018278965129359115,0.0016112722104359989,-0.004042986696496498,-0.001210942745035748,0.0010817831206988426,0.020876541075106392,0.015797833450026166,0.0005957434991135102,-0.013338004456466046,0.019857652249370084,0.0023738162827651177
2018-09-20,0.00017508575864755294,0.0018086419861227387,-0.0009204768100987692,0.0034342720978255414,-0.005242895964912897,-0.0016440772466269626,0.004184052064290178,0.0030674901618514827,-0.031104158408837623,0.007601578156774869,0.016741205436747286,0.006971329696483508,0.01666812864956091
2018-09-21,0.00169356834182266,0.0037744047981367324,0.0015190542869092383,-0.0015614924949790554,0.0010940090381978962,-0.0004221857643381677,0.004744782958238991,0.004077717559114458,-0.02327428821072286,-0.010771234199767443,0.006075712457617177,0.040821113868802605,-0.010929833343110373
2018-09-24,0.002720389288295655,0.0014549202952092166,0.0004096307523551168,0.0014705033030790737,-0.0007309941520468044,-0.0008138653744529378,0.0015547846740420201,-0.026395956073312687,-0.035333083080236416,0.014380230164254826,0.0035883132664793482,-0.037155941014447746,0.021467283641824597
2018-09-25,0.003886380284817026,0.0028825569395762862,-0.0010190927541019468,0.003700249307970749,0.0068972724422615705,-0.002540255534863145,0.0047694455929043755,-0.020854992379720994,-0.04003407824632632,0.006340754156463513,-0.001918768506513624,-0.027870309670107396,0.007626044651918296
2018-09-26,0.0006624744052283749,0.0009639921961026587,-0.002735508351491278,0.002676975688718386,0.008015648077921211,-0.002609251870651641,0.003448693502605682,-0.012779795872212674,0.010647929002302936,-0.007966231477750108,-0.004106252805495925,0.005635837104210228,0.01390480520843429
2018-09-27,0.002279155680401157,0.002938559010494224,-0.003472236540959628,0.0017920993900251148,-0.0055203985458462945,-0.0032762096774193727,0.001688245570869995,-0.004314876021740743,0.012291365044216462,0.02055193469656391,0.003772407694833113,0.011208599615042614,0.007204355206509971
2018-09-28,0.0010153226047335817,0.001512223344727337,-0.004215410802541952,0.0016035415966553224,0.00012742708781332546,-0.0014095137460611307,0.002341949317497871,0.002166825421815677,-0.020815137398145334,0.0035119071717470973,-0.0003496011333017357,-0.004096420186776584,0.007755957299845351
2018-10-01,0.0033912894954941653,-0.0002420706088391844,-0.0006301157915751254,0.001034590201344665,0.0011501364299766337,0.0005909539937904995,0.0017637904733787124,0.00756798436908257,0.07085913902462804,0.006733465308301323,0.01084199944753328,-0.04161630297592511,-0.005986006901659735
2018-10-02,0.005318549590227928,0.006084812602510148,-0.0017932744808208945,0.0035123819753073438,0.01645578646299617,-5.5408568935044755e-05,0.004341078607600579,-0.012875778055349452,0.019023905529737872,0.008888234152607977,-0.003978788692035606,-0.028023188626527085,0.012216254792490444
2018-10-03,0.001116961019407281,0.008629664973641926,-0.0004931330813081614,0.00471838882898723,0.013469063245358237,-0.0009294043122848317,0.003353309520861991,-0.007608732276390029,0.012986888772375638,0.012168620566044286,0.00017349900373497817,0.0077920305167080706,-0.006374340963906433
2018-10-04,0.003216689402198769,0.0025652709873842383,0.0011654249989108134,0.0069395830162837235,0.00742951192875041,-0.00044937786691123804,0.00555696883192458,0.0021905582078796115,0.014423138823685067,-0.017580836403509825,-0.020664893349762292,-0.02268031446082186,-0.006671971302094959
2018-10-05,0.003761007322529153,0.0047407611293803775,-0.00014466946268365533,0.00832861935996454,0.008939750206125918,-0.001525923357031278,0.004699138491276678,-0.003278846846625827,0.04107437998777508,-0.01622869993296927,-0.00585166974168605,-0.0390293821038904,-0.01162481785741254
2018-10-08,0.0004776102052794773,0.0057059545545521395,-0.0005228449433624105,-0.000150238778072187,0.003091422054144921,7.904468490882444e-05,0.00031034939918761495,0.015350800630150374,0.03262503186203114,-0.002318551864500362,-0.011415663327493553,-0.014818797977139808,0.01080325888998579
2018-10-09,0.002762874730924514,0.015429144211791757,-0.00032444343546778054,0.0018889500479228882,0.017610640537126354,0.00042834709294004014,0.0015394788245375324,-0.033477103271541186,-0.004408178646271188,0.013853598548614343,0.012720160758023402,-0.06545982416542029,0.007498862149507124
2018-10-10,0.00654478156773064,0.0028233312256493726,-0.0002916706668482094,0.0033422271269663018,0.03972955178849946,-0.0010753693403029452,4.33477485846101e-05,-0.014525501612782321,-0.01992645965972273,-0.046326123747582604,-0.05433806026612653,-0.05782405533811974,-0.0344769871967775
2018-10-11,0.002829336115647507,-0.0037264767556992595,-0.0030261282318939653,0.0004223697442828911,0.02252497472480086,-0.004513804306905844,-0.00375925717078307,-0.0011333384223433107,-0.04216864404770937,-0.008827848242722203,-0.0023548681178753306,-0.01075605794515877,-0.015151487346739656
2018-10-12,0.00463545049328995,0.0008344561585242882,0.0051679850926904525,0.0068356194502630085,0.027428800586327906,0.0014535853728758763,0.007184634542092949,-0.01929633548898424,-0.0314465632892007,0.03571917136892133,0.03455761589239725,-0.011512754612582055,0.013135311076218681
2018-10-15,0.001648634075533506,0.0005757975180815667,0.0004437937924115509,0.0007890688777385524,0.002990777338603534,0.0004262542245967449,0.0024294308190653258,0.019676010386486587,-0.013798535878246643,-0.021385868675819486,-0.01797951753825111,0.02814630914750338,0.0073706220484990315
2018-10-16,0.004173220041347125,0.0007517073363367821,0.0020042850358739095,0.0020398962437642165,0.013443324970115578,0.0002983772575844146,0.00818323050290748,-0.0011351815777065344,-0.00411535583856959,0.022037426323456177,0.03159850634701833,0.04719940047479132,0.024242006749733314
2018-10-17,0.002447977691627745,0.0017765743346358498,0.00034048226690863714,0.0017525014659109939,0.02125199610112194,-0.0006509256415410114,0.006313758363653221,-0.0045454882353264114,0.007437979157858932,-0.004321229561229933,-0.002612602726435931,0.008714044507069696,0.008090038684812395
2018-10-18,0.001700998903163109,0.004539344370326104,0.0017486586654091862,0.002474946325678573,0.020694250539408543,-0.0007120579359677359,0.002355247096775148,-0.02853880510836493,0.015586633855452003,-0.02337382332918103,-0.019962017991594694,-0.044980647390440054,-0.008110533614869575
2018-10-19,0.0018456617596807057,0.0043602547000363145,0.004155725120872367,0.0018191972193164485,0.011682344675797873,-0.0005037317919309725,0.0025301243383701877,-0.0011751998869962144,0.01453957276322626,0.015230056999667951,0.0014746513239787262,-0.000623860572405821,0.02341192869577502
2018-10-22,0.0015605046767930286,0.0006049980487097262,-0.0002853834403692135,0.0011126457750367802,0.0021552779818760914,0.0008388157061751667,0.001391546355888007,0.007185817377547643,-0.014331203191636943,0.006109763030597737,0.00892696150559913,0.0037453787846710718,-0.005298637859684985
2018-10-23,0.004053381945710699,1.249442650586019e-05,0.0004360698944054775,0.004953346239239487,0.003953028007233961,0.0007887747298589431,0.0030267500434253414,0.021403075972293406,0.02504024589097864,0.009426912753281114,-0.013956093518696866,0.006840764976346891,-0.0035511746322538507
2018-10-24,0.005786896820378473,-0.0013839241857471762,-0.00020528092009641785,0.01092455479431731,0.011854989380412517,0.00021489337496349847,0.00045892015222293026,-0.04772997359763875,-0.04097688741680572,-0.03430135772076537,-0.05346877767894198,-0.06300190734620303,-0.05294861764273484
2018-10-25,0.006061275403158151,0.0013254174213706005,-0.0003109007862266422,0.013239330323819187,0.028403502904312372,0.003097316443009701,0.002535320924591522,0.09902219269514867,-0.03040277206763764,0.021897842492518915,0.05844373270167447,0.06690838565805768,0.022847482372582606
2018-10-26,0.0008764870848709805,0.0038041969817474985,0.0004088985760077879,-0.007306505604038338,-0.0033485389395742082,0.0012267911846981505,0.0023228430983954773,-0.0011125164344664151,-0.04237310150510876,-0.015923976290404762,-0.012372947511624321,0.0027802770009921485,-0.008496957731591648
2018-10-29,0.0008376527630784558,0.001921670177902568,0.0004201990718724069,7.087809577233095e-05,-0.00020595019535840642,-0.0004127842296287598,0.00018064205347001483,0.03340744816034702,-0.012389191062304405,-0.018769918082722103,-0.029076370162849696,0.004313030682728147,-0.0013251721122701232
2018-10-30,0.0038320366306459075,0.007653441797653482,0.002068696570908246,0.00014606457578403287,-0.005591228245708124,-0.001451636458863259,0.0006636679768017295,0.01939639284288064,-0.08781381088339457,0.004994398560478341,-0.0011553721882360257,0.0631901542401816,0.015215869327997344
2018-10-31,0.0021147797556484438,0.005473560959210033,0.004672277216025922,0.00025094039149742287,-0.008333382654963528,-0.0005282913242963261,0.0028949965692643964,0.009514175421501125,-0.007858310489956555,0.026066445082802314,0.029692309810531725,0.012117799396594187,0.0006099301374207222
2018-11-01,0.0008760229814521736,0.005082015569122245,0.010617388248670201,-0.0016654909960900355,0.0012533497263520488,5.613696915873767e-05,0.0038664689868337376,-0.027225164959026493,-0.05148522396190314,0.015352211926367154,-0.008332474564892611,0.03677324040094554,0.011059873308704393
2018-11-02,0.00028097969450446847,0.007035159546386893,0.03859347488950582,0.0032498062503003577,-0.00349902539922875,0.0002182281013463072,0.0033037908225186374,0.009687680558020384,-0.0302714107786739,-0.06633071474300067,0.0022659727013871755,-0.0010999676272644976,-0.007924301054965666
2018-11-05,0.0005185223079020584,0.002917242110966445,0.0012554565780600324,-7.93264600630339e-05,0.00023991171248982646,0.0010100780824404687,-0.00010892691428443513,0.015991338881678585,-0.0010763716509518684,-0.028388397838600143,0.012716457935678216,-0.01407672965705209,0.0023440981757612
2018-11-06,-0.0005960701084295472,0.007321358452359261,0.005902509431545688,-0.0007608847452240664,0.0014930921999425362,0.002205820291783178,0.0006182629499207337,0.0010496226664709063,0.015086151016724392,0.01081427540644686,0.0019536416838377146,-0.015397544445169165,0.010913887395083366
2018-11-07,-0.0020248851746048624,0.004551410522367849,0.0038373162487641554,-0.0024918799565241123,-0.0024847769987487167,0.0013713610538486076,0.0023739636001673947,0.006289182817871941,-0.02335460450062321,0.030328010201175815,0.03936110356750211,0.05117990992071331,0.002913244317269248
2018-11-08,-0.0016669945643923434,0.004662393564258904,-0.00030923850019370924,-0.008515018508201133,-0.009711768166048462,0.005782331284339026,0.0021073864317602276,-0.01458361860275259,-0.010869462020072773,-0.0034891156497577347,-0.0018756980716269078,-0.002975282382356448,-0.008970640217132897
2018-11-09,0.0010150647134721247,0.008846028426578556,-0.0018037525577542235,-0.0018281165244755648,-0.0009516074285990106,0.010178375865436573,-0.0001069776149339452,-0.008456421735221431,-0.05714303307193769,-0.019281287734605135,-0.019507707494930138,-0.01736294638584812,0.01724152020387537
2018-11-12,0.00048541471677499004,0.0028671152626229546,0.0020558178599747734,-8.629989212516342e-05,-0.0010056217892798758,-0.0007107676043116573,0.00032936963718666057,0.011727030812633599,-0.06876416165907484,-0.05037414664845474,-0.024641625088891894,0.017669745224838662,-0.011017054531918813
